Gender,Salary,LocationId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA,Churn_Prediction,Churn_Probability,CLV,Risk_Segment,Geography
1,67484.6,5,4,157777.58,1,1,0,0,0,0,0,0,1,0.6512775207088773,220082.35549661377,Medium Risk,France
1,63452.18,3,9,107915.94,2,1,1,0,0,1,0,0,0,0.3414351141288982,639626.8383879539,Medium Risk,Spain
0,103660.31,5,5,86568.75,1,0,1,0,0,0,0,0,1,0.5073786097760308,213228.08987475617,Medium Risk,France
1,163191.99,5,9,137755.76,1,1,0,0,0,0,0,0,1,0.6512775207088773,432346.7714744958,Medium Risk,France
1,62905.29,3,2,137262.71,2,1,0,0,0,1,0,0,0,0.2905765233758223,194754.77787811257,Low Risk,Spain
1,44323.22,5,6,119827.49379288736,1,1,1,0,0,0,0,0,0,0.4648640449012081,384744.00202770805,Medium Risk,France
0,97938.59,4,6,119827.49379288736,2,1,1,0,0,0,1,0,0,0.1591151671009648,604566.7325684535,Low Risk,UK
1,126565.21,3,10,119827.49379288736,2,0,1,0,0,1,0,0,0,0.0681507590393619,1116611.5913711765,Low Risk,Spain
1,185360.4,5,9,116309.01,1,1,0,0,0,0,0,0,1,0.6512775207088773,365036.09697986377,Medium Risk,France
0,183229.02,2,0,131244.65,2,1,0,1,0,0,0,0,0,0.4747796987262266,0.0,Medium Risk,France
1,106024.02,2,3,125155.83,2,1,1,1,0,0,0,0,0,0.2905765233758223,266365.45211515366,Low Risk,France
1,167810.26,4,5,140691.08,2,1,0,0,0,0,1,0,0,0.2905765233758223,499047.7755180515,Low Risk,UK
1,138536.09,6,3,58820.32,2,1,1,0,0,0,0,1,0,0.3414351141288982,116210.99198310505,Medium Risk,USA
0,184520.0,5,3,105099.45,1,1,1,0,0,0,0,0,1,0.6003838829610354,125998.30233579241,Medium Risk,France
1,20492.16,6,9,119827.49379288736,2,0,1,0,0,0,0,1,0,0.0681507590393619,1004950.432234059,Low Risk,USA
1,134676.72,6,9,168372.52,1,1,0,0,0,0,0,1,1,0.6512775207088773,528437.5435700472,Medium Risk,USA
1,138478.2,3,1,94682.56,2,1,0,0,0,1,0,0,0,0.3765938285064211,59025.692236811075,Medium Risk,Spain
1,125557.95,1,2,119827.49379288736,2,0,1,0,1,0,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,Germany
0,82969.61,6,5,119827.49379288736,2,1,0,0,0,0,0,1,0,0.1591151671009648,503805.61047371133,Low Risk,USA
1,158071.69,6,7,119827.49379288736,2,0,1,0,0,0,0,1,0,0.0681507590393619,781628.1139598236,Low Risk,USA
1,43615.67,5,0,146329.73,1,0,1,0,0,0,0,0,0,0.2516031984799294,0.0,Low Risk,France
1,119969.99,5,2,119827.49379288736,2,1,0,0,0,0,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,France
0,140201.21,2,5,167962.7,1,0,0,1,0,0,0,0,1,0.7604298681876703,201194.23089277392,High Risk,France
1,80792.83,3,1,119827.49379288736,2,1,1,0,0,1,0,0,0,0.0681507590393619,111661.15913711766,Low Risk,Spain
1,141359.11,1,7,119827.49379288736,1,1,1,0,1,0,0,0,0,0.4648640449012081,448868.0023656594,Medium Risk,Germany
1,23344.94,3,8,119827.49379288736,2,1,0,0,0,1,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,Spain
1,5075.17,1,3,116967.68,1,1,0,0,1,0,0,0,1,0.6512775207088773,122367.77809959197,Medium Risk,Germany
0,95500.98,4,6,119827.49379288736,2,1,1,0,0,0,1,0,0,0.1591151671009648,604566.7325684535,Low Risk,UK
1,79082.62,1,7,119827.49379288736,1,0,1,0,1,0,0,0,0,0.4648640449012081,448868.0023656594,Medium Risk,Germany
0,199805.63,3,7,93244.42,1,0,1,0,0,1,0,0,1,0.6003838829610354,260833.8113916526,Medium Risk,Spain
0,52709.55,5,5,119827.49379288736,2,0,1,0,0,0,0,0,0,0.1591151671009648,503805.61047371133,Low Risk,France
0,56583.88,3,2,119827.49379288736,2,1,0,0,0,1,0,0,0,0.1591151671009648,201522.24418948454,Low Risk,Spain
1,3385.04,3,1,119827.49379288736,2,0,1,0,0,1,0,0,0,0.0681507590393619,111661.15913711766,Low Risk,Spain
1,12537.42,1,4,80442.06,2,0,1,0,1,0,0,0,0,0.3414351141288982,211905.26425254525,Medium Risk,Germany
0,64722.61,5,2,150561.03,2,0,0,0,0,0,0,0,0,0.4747796987262266,158155.41907337928,Medium Risk,France
1,75246.21,3,9,119827.49379288736,3,1,1,0,0,1,0,0,1,0.833424722851353,179642.68189720187,High Risk,Spain
0,198929.84,4,9,125474.44,1,1,0,0,0,0,1,0,1,0.7604298681876703,270539.35316890426,High Risk,UK
0,69011.66,5,4,127076.68,2,1,0,0,0,0,0,0,0,0.4747796987262266,266973.00861788355,Medium Risk,France
0,52404.47,3,8,119827.49379288736,2,1,1,0,0,1,0,0,0,0.1591151671009648,806088.9767579382,Low Risk,Spain
1,163641.53,1,8,128650.11,2,1,1,0,1,0,0,0,0,0.2905765233758223,730139.2664342631,Low Risk,Germany
0,154598.56,4,6,145580.61,1,1,1,0,0,0,1,0,1,0.6003838829610354,349058.1485061831,Medium Risk,UK
0,173989.47,6,3,119827.49379288736,1,1,0,0,0,0,0,1,1,0.7604298681876703,86121.2654481094,High Risk,USA
1,61315.37,5,9,144900.58,1,1,0,0,0,0,0,0,1,0.6512775207088773,454770.80557489494,Medium Risk,France
0,143393.24,1,4,119827.49379288736,2,1,0,0,1,0,0,0,0,0.1591151671009648,403044.4883789691,Low Risk,Germany
0,124210.53,3,8,97588.6,1,0,0,0,0,1,0,0,1,0.7604298681876703,187034.51012304574,High Risk,Spain
1,151460.84,4,1,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,111661.15913711766,Low Risk,UK
0,20734.81,1,1,119827.49379288736,2,1,0,0,1,0,0,0,0,0.1591151671009648,100761.12209474227,Low Risk,Germany
0,43705.56,4,10,122200.31,2,1,0,0,0,0,1,0,0,0.4747796987262266,641820.8363394851,Medium Risk,UK
0,180736.24,4,3,151709.33,1,1,0,0,0,0,1,0,1,0.7604298681876703,109035.07255578066,High Risk,UK
0,104170.48,3,7,119827.49379288736,2,1,0,0,0,1,0,0,0,0.1591151671009648,705327.8546631959,Low Risk,Spain
0,27867.59,1,3,122134.4,2,0,1,0,1,0,0,0,0,0.4747796987262266,192442.39909167463,Medium Risk,Germany
1,55387.28,6,2,137260.45,2,1,0,0,0,0,0,1,0,0.2905765233758223,194751.57128399823,Low Risk,USA
0,196332.45,6,9,88594.14,1,1,0,0,0,0,0,1,1,0.7604298681876703,191020.5881783999,High Risk,USA
1,116046.22,5,6,119827.49379288736,2,1,1,0,0,0,0,0,0,0.0681507590393619,669966.954822706,Low Risk,France
1,93874.87,1,8,127205.32,4,1,0,0,1,0,0,0,1,0.9935752137687388,6538.135907833393,High Risk,Germany
0,76614.04,6,10,96997.09,2,0,0,0,0,0,0,1,0,0.3765938285064211,604685.845229181,Medium Risk,USA
0,6076.62,5,2,119827.49379288736,1,1,1,0,0,0,0,0,1,0.5073786097760308,118059.17315861242,Medium Risk,France
1,122221.71,1,5,142200.19,2,1,1,0,1,0,0,0,0,0.2905765233758223,504400.76583209314,Low Risk,Germany
0,24156.03,2,3,160761.41,1,1,1,1,0,0,0,0,1,0.5073786097760308,237583.52786569652,Medium Risk,France
1,135394.62,2,4,119827.49379288736,2,1,0,1,0,0,0,0,0,0.0681507590393619,446644.63654847065,Low Risk,France
1,91340.02,6,8,119827.49379288736,2,0,0,0,0,0,0,1,0,0.0681507590393619,893289.2730969413,Low Risk,USA
1,146090.38,5,3,119827.49379288736,2,1,0,0,0,0,0,0,0,0.0681507590393619,334983.477411353,Low Risk,France
1,172096.08,2,0,116234.61,1,1,0,1,0,0,0,0,1,0.6512775207088773,0.0,Medium Risk,France
0,135034.57,6,5,155143.52,1,0,1,0,0,0,0,1,1,0.5073786097760308,382135.08253320085,Medium Risk,USA
0,84008.66,5,1,119827.49379288736,2,1,0,0,0,0,0,0,0,0.1591151671009648,100761.12209474227,Low Risk,France
1,91763.67,1,8,119827.49379288736,2,0,0,0,1,0,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,Germany
1,137001.1,4,5,84009.47,1,1,1,0,0,0,1,0,0,0.4648640449012081,224782.43982896654,Medium Risk,UK
0,106799.49,5,7,139246.22,2,1,0,0,0,0,0,0,0,0.4747796987262266,511944.5913374389,Medium Risk,France
1,10494.64,1,7,170113.0,2,0,1,0,1,0,0,0,0,0.2905765233758223,844775.0911527812,Low Risk,Germany
0,79866.73,3,8,119827.49379288736,3,1,1,0,0,1,0,0,1,0.949616144899554,48298.968674483396,High Risk,Spain
1,186172.85,1,2,145578.28,1,0,1,0,1,0,0,0,0,0.2516031984799294,217900.63824558654,Low Risk,Germany
1,91673.6,4,7,126273.95,1,0,1,0,0,0,1,0,0,0.4648640449012081,473016.1158614297,Medium Risk,UK
0,18458.2,2,10,162482.76,1,1,1,1,0,0,0,0,1,0.5073786097760308,800424.8311862755,Medium Risk,France
1,8342.35,2,9,119827.49379288736,1,1,0,1,0,0,0,0,1,0.6512775207088773,376078.86650427565,Medium Risk,France
0,138578.37,5,2,87814.89,1,1,0,0,0,0,0,0,1,0.7604298681876703,42075.64954477046,High Risk,France
1,38129.22,4,3,113858.95,1,1,1,0,0,0,1,0,0,0.4648640449012081,182790.05386438678,Medium Risk,UK
1,107155.4,1,5,87612.64,4,1,1,0,1,0,0,0,1,0.9965168605981508,1525.8351924201418,High Risk,Germany
0,29792.11,6,1,119827.49379288736,1,1,1,0,0,0,0,1,1,0.5073786097760308,59029.58657930621,Medium Risk,USA
1,7063.6,1,1,106648.98,1,0,1,0,1,0,0,0,0,0.4648640449012081,57071.70377261196,Medium Risk,Germany
1,21645.06,2,4,119827.49379288736,2,1,1,1,0,0,0,0,0,0.0681507590393619,446644.63654847065,Low Risk,France
0,137079.86,3,8,103653.51,2,1,1,0,0,1,0,0,0,0.3414351141288982,546100.4958663128,Medium Risk,Spain
1,172718.35,6,3,116880.53,1,0,0,0,0,0,0,1,1,0.6512775207088773,122276.6046073813,Medium Risk,USA
0,106691.02,5,4,97990.49,2,0,0,0,0,0,0,0,0,0.3765938285064211,244351.50485471933,Medium Risk,France
0,72274.84,3,4,150635.3,1,1,1,0,0,1,0,0,1,0.5073786097760308,296824.68361121864,Medium Risk,Spain
1,32246.63,3,4,119827.49379288736,2,1,1,0,0,1,0,0,0,0.0681507590393619,446644.63654847065,Low Risk,Spain
1,80552.36,5,10,129674.89,2,1,0,0,0,0,0,0,0,0.2905765233758223,919944.1129465781,Low Risk,France
0,16733.59,1,9,119827.49379288736,2,1,0,0,1,0,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,Germany
1,1235.49,3,3,83568.26,1,0,0,0,0,1,0,0,1,0.5068349585345844,123638.83322427789,Medium Risk,Spain
1,50168.41,4,4,178144.91,2,0,0,0,0,0,1,0,0,0.2905765233758223,505520.725580405,Low Risk,UK
1,33687.9,1,6,147137.74,1,1,1,0,1,0,0,0,0,0.2516031984799294,660704.4839933505,Low Risk,Germany
1,178705.45,2,5,119827.49379288736,1,0,1,1,0,0,0,0,0,0.4648640449012081,320620.0016897567,Medium Risk,France
1,66810.48,5,3,114370.41,1,0,1,0,0,0,0,0,0,0.4648640449012081,183611.15577117127,Medium Risk,France
0,45859.55,4,5,108289.28,2,1,1,0,0,0,1,0,0,0.3414351141288982,356577.5866213189,Medium Risk,UK
1,63846.36,2,3,149887.49,2,1,0,1,0,0,0,0,0,0.2905765233758223,319001.112774815,Low Risk,France
0,100236.02,6,4,170172.9,1,0,1,0,0,0,0,1,1,0.5073786097760308,335323.24230577797,Medium Risk,USA
1,19645.65,2,3,119827.49379288736,2,1,1,1,0,0,0,0,0,0.0681507590393619,334983.477411353,Low Risk,France
1,178393.68,2,7,119827.49379288736,2,1,0,1,0,0,0,0,0,0.0681507590393619,781628.1139598236,Low Risk,France
0,78591.15,4,2,64808.32,2,0,0,0,0,0,1,0,0,0.3765938285064211,80803.81330426148,Medium Risk,UK
0,124954.56,1,0,62732.65,1,0,1,0,1,0,0,0,1,0.5073786097760308,0.0,Medium Risk,Germany
0,3756.65,2,7,119827.49379288736,2,1,1,1,0,0,0,0,0,0.1591151671009648,705327.8546631959,Low Risk,France
1,152723.23,3,5,95167.55,1,1,1,0,0,1,0,0,0,0.4648640449012081,254637.8888183102,Medium Risk,Spain
0,187597.98,5,2,152508.99,1,1,0,0,0,0,0,0,1,0.7604298681876703,73073.19767373052,High Risk,France
1,70381.49,4,0,134644.19,1,1,1,0,0,0,1,0,0,0.4648640449012081,0.0,Medium Risk,UK
0,156792.89,1,8,119827.49379288736,2,0,0,0,1,0,0,0,0,0.1591151671009648,806088.9767579382,Low Risk,Germany
0,35534.68,1,3,51293.47,1,0,0,0,1,0,0,0,1,0.6509918137192809,53705.522798233425,Medium Risk,Germany
1,151256.22,2,5,119827.49379288736,3,0,0,1,0,0,0,0,1,0.833424722851353,99801.48994288992,High Risk,France
1,51011.29,2,8,116622.73,1,0,1,1,0,0,0,0,0,0.4648640449012081,499272.1280382283,Medium Risk,France
0,111190.53,2,2,119827.49379288736,2,1,0,1,0,0,0,0,0,0.1591151671009648,201522.24418948454,Low Risk,France
1,69664.35,5,1,198113.86,1,1,0,0,0,0,0,0,1,0.6512775207088773,69086.75644113436,Medium Risk,France
0,63233.02,3,4,85646.81,1,0,0,0,0,1,0,0,1,0.7604298681876703,82073.67024402221,High Risk,Spain
1,40855.79,3,7,119827.49379288736,1,0,1,0,0,1,0,0,0,0.4648640449012081,448868.0023656594,Medium Risk,Spain
1,95673.05,1,9,141234.98,1,1,0,0,1,0,0,0,1,0.6512775207088773,443266.31149408914,Medium Risk,Germany
1,80234.14,3,10,119827.49379288736,2,1,1,0,0,1,0,0,0,0.0681507590393619,1116611.5913711765,Low Risk,Spain
0,189051.59,2,9,77641.99,1,0,0,1,0,0,0,0,1,0.7604298681876703,167406.31600624425,High Risk,France
1,145490.85,3,3,119827.49379288736,2,1,0,0,0,1,0,0,0,0.0681507590393619,334983.477411353,Low Risk,Spain
0,196278.32,6,7,117304.29,1,0,0,0,0,0,0,1,1,0.7604298681876703,196718.2295221622,High Risk,USA
0,162889.1,6,2,119827.49379288736,2,1,1,0,0,0,0,1,0,0.1591151671009648,201522.24418948454,Low Risk,USA
1,174667.58,3,6,92340.69,2,1,1,0,0,1,0,0,0,0.1690785273462436,460367.172723984,Low Risk,Spain
1,3476.38,2,9,146780.52,2,1,1,1,0,0,0,0,0,0.2905765233758223,937165.9211919418,Low Risk,France
1,19344.92,1,6,144974.55,1,1,1,0,1,0,0,0,0,0.2516031984799294,650990.9371308692,Low Risk,Germany
1,95270.83,1,1,119827.49379288736,1,1,0,0,1,0,0,0,1,0.6512775207088773,41786.54072269729,Medium Risk,Germany
1,107759.31,3,2,119827.49379288736,2,1,1,0,0,1,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,Spain
1,118368.2,1,10,119827.49379288736,2,1,0,0,1,0,0,0,0,0.0681507590393619,1116611.5913711765,Low Risk,Germany
1,52484.01,4,1,115137.26,1,1,0,0,0,0,1,0,1,0.6512775207088773,40150.9507659866,Medium Risk,UK
1,178153.65,2,10,101952.97,2,1,0,1,0,0,0,0,0,0.3765938285064211,635581.107000997,Medium Risk,France
0,49915.52,2,0,164649.52,3,1,0,1,0,0,0,0,1,0.9935752137687388,0.0,High Risk,France
1,33747.03,5,2,119827.49379288736,2,1,1,0,0,0,0,0,0,0.0681507590393619,223322.31827423532,Low Risk,France
1,59961.81,1,0,91956.49,1,1,1,0,1,0,0,0,0,0.4648640449012081,0.0,Medium Risk,Germany
1,18613.52,3,8,119827.49379288736,2,1,1,0,0,1,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,Spain
1,198894.42,6,9,123938.6,2,1,0,0,0,0,0,1,0,0.2905765233758223,791324.5724993999,Low Risk,USA
1,57014.17,2,6,123571.77,3,0,1,1,0,0,0,0,1,0.9935752137687388,4763.533238811449,High Risk,France
0,131729.52,2,3,120777.88,1,1,1,1,0,0,0,0,1,0.5073786097760308,178493.30146171118,Medium Risk,France
1,79169.73,5,5,90248.79,1,1,1,0,0,0,0,0,0,0.4648640449012081,241476.86216580152,Medium Risk,France
1,106472.34,4,7,119827.49379288736,1,1,0,0,0,0,1,0,1,0.6512775207088773,292505.78505888104,Medium Risk,UK
1,17013.54,6,4,119827.49379288736,2,0,1,0,0,0,0,1,0,0.0681507590393619,446644.63654847065,Low Risk,USA
1,150661.42,5,1,106396.48,1,1,1,0,0,0,0,0,0,0.4648640449012081,56936.58194394952,Medium Risk,France
0,86622.56,4,1,104887.43,1,0,0,0,0,0,1,0,1,0.7604298681876703,25127.8954305565,High Risk,UK
1,115767.93,2,2,72079.71,1,1,1,1,0,0,0,0,0,0.4648640449012081,77144.8889081879,Medium Risk,France
1,141998.89,6,6,119827.49379288736,2,1,0,0,0,0,0,1,0,0.0681507590393619,669966.954822706,Low Risk,USA
1,182787.17,6,2,119827.49379288736,2,1,1,0,0,0,0,1,0,0.0681507590393619,223322.31827423532,Low Risk,USA
1,187915.7,5,3,99844.68,1,0,0,0,0,0,0,0,1,0.6512775207088773,104454.2530608863,Medium Risk,France
0,133267.78,1,1,119827.49379288736,2,1,1,0,1,0,0,0,0,0.1591151671009648,100761.12209474227,Low Risk,Germany
1,137476.09,1,3,156815.71,1,1,1,0,1,0,0,0,0,0.2516031984799294,352081.12737629685,Low Risk,Germany
1,77146.14,4,6,146034.74,1,1,1,0,0,0,1,0,0,0.2516031984799294,655751.5939608907,Low Risk,UK
1,183271.15,5,1,152283.39,1,1,0,0,0,0,0,0,1,0.6512775207088773,53104.64131565696,Medium Risk,France
0,26362.4,4,1,118897.1,2,1,1,0,0,0,1,0,0,0.3414351141288982,78301.45509190498,Medium Risk,UK
1,153373.71,2,8,96781.39,1,1,1,1,0,0,0,0,0,0.4648640449012081,414329.6125875094,Medium Risk,France
1,70705.58,3,1,102772.67,2,1,0,0,0,1,0,0,0,0.3765938285064211,64069.11673887299,Medium Risk,Spain
0,119759.24,5,4,119827.49379288736,2,1,0,0,0,0,0,0,0,0.1591151671009648,403044.4883789691,Low Risk,France
1,42392.24,4,8,119827.49379288736,2,0,0,0,0,0,1,0,0,0.0681507590393619,893289.2730969413,Low Risk,UK
1,34670.62,5,4,150578.0,1,0,1,0,0,0,0,0,0,0.2516031984799294,450768.37431715673,Low Risk,France
0,82106.19,4,1,119827.49379288736,2,0,0,0,0,0,1,0,0,0.1591151671009648,100761.12209474227,Low Risk,UK
1,171774.5,1,3,119827.49379288736,2,1,0,0,1,0,0,0,0,0.0681507590393619,334983.477411353,Low Risk,Germany
0,149772.61,5,0,119827.49379288736,2,0,0,0,0,0,0,0,0,0.1591151671009648,0.0,Low Risk,France
1,38866.85,5,10,163548.07,1,1,0,0,0,0,0,0,1,0.6512775207088773,570328.8845367809,Medium Risk,France
0,35179.18,2,8,148580.12,1,1,0,1,0,0,0,0,1,0.7604298681876703,284762.8714647341,High Risk,France
1,41788.37,2,3,96709.07,2,0,0,1,0,0,0,0,0,0.3765938285064211,180867.0932322136,Medium Risk,France
0,17376.57,1,5,106011.59,1,1,1,0,1,0,0,0,1,0.5073786097760308,261117.88422826715,Medium Risk,Germany
1,199428.19,1,1,135650.88,1,1,0,0,1,0,0,0,1,0.6512775207088773,47304.511191622565,Medium Risk,Germany
1,16922.28,2,4,111362.76,3,1,0,1,0,0,0,0,1,0.9965168605981508,1551.5680690186991,High Risk,France
1,178291.89,5,1,39344.83,1,1,1,0,0,0,0,0,0,0.4648640449012081,21054.833180249603,Medium Risk,France
1,152290.28,6,9,130809.77,1,1,0,0,0,0,0,1,1,0.6512775207088773,410546.76578911365,Medium Risk,USA
0,126809.15,6,2,133009.51,1,1,0,0,0,0,0,1,1,0.7604298681876703,63730.21168598677,High Risk,USA
0,40385.61,4,9,135337.49,2,1,1,0,0,0,1,0,0,0.4747796987262266,639737.9754429266,Medium Risk,UK
0,34350.54,6,10,112536.57,2,1,1,0,0,0,0,1,0,0.3414351141288982,741126.3337837526,Medium Risk,USA
0,199005.88,1,8,122570.69,1,0,0,0,1,0,0,0,1,0.6509918137192809,342225.39366461016,Medium Risk,Germany
1,52629.73,4,1,63562.02,2,0,1,0,0,0,1,0,0,0.3414351141288982,41859.714447036684,Medium Risk,UK
1,180012.39,4,3,119827.49379288736,2,1,1,0,0,0,1,0,0,0.0681507590393619,334983.477411353,Low Risk,UK
1,35342.33,3,9,100368.63,2,0,0,0,0,1,0,0,0,0.3765938285064211,563133.8102972001,Medium Risk,Spain
1,109291.22,4,6,119827.49379288736,2,1,0,0,0,0,1,0,0,0.0681507590393619,669966.954822706,Low Risk,UK
0,62746.54,4,7,136082.0,1,1,0,0,0,0,1,0,1,0.7604298681876703,228208.27874099812,High Risk,UK
1,173273.2,1,9,114169.16,1,0,0,0,1,0,0,0,1,0.6512775207088773,358320.1728040638,Medium Risk,Germany
0,54340.24,5,5,47884.92,1,1,1,0,0,0,0,0,1,0.5073786097760308,117945.67930581773,Medium Risk,France
0,19302.78,3,1,119827.49379288736,2,1,1,0,0,1,0,0,0,0.1591151671009648,100761.12209474227,Low Risk,Spain
1,10883.52,3,9,119827.49379288736,1,0,0,0,0,1,0,0,1,0.6512775207088773,376078.86650427565,Medium Risk,Spain
1,17298.72,2,6,202904.64,1,1,1,1,0,0,0,0,0,0.2516031984799294,911119.1015374883,Low Risk,France
0,115779.48,3,1,119827.49379288736,1,1,1,0,0,1,0,0,1,0.5073786097760308,59029.58657930621,Medium Risk,Spain
1,93228.86,4,2,161807.18,2,0,1,0,0,0,1,0,0,0.2905765233758223,229579.62435670823,Low Risk,UK
1,148704.77,4,3,110791.97,1,1,0,0,0,0,1,0,1,0.6512775207088773,115906.95139184306,Medium Risk,UK
0,150475.14,4,9,119827.49379288736,2,1,1,0,0,0,1,0,0,0.1591151671009648,906850.0988526805,Low Risk,UK
0,40914.32,4,6,108755.0,1,1,0,0,0,0,1,0,1,0.7604298681876703,156326.69811149949,High Risk,UK
0,38587.7,4,3,119827.49379288736,2,1,0,0,0,0,1,0,0,0.1591151671009648,302283.36628422677,Low Risk,UK
0,171260.66,6,3,119827.49379288736,2,1,1,0,0,0,0,1,0,0.1591151671009648,302283.36628422677,Low Risk,USA
0,94187.47,1,9,117294.12,4,1,0,0,1,0,0,0,1,0.9965168605981508,3676.9659387950433,High Risk,Germany
1,145900.89,6,4,102251.14,1,1,1,0,0,0,0,1,0,0.4648640449012081,218873.04585536115,Medium Risk,USA
1,152298.28,4,4,119827.49379288736,2,0,0,0,0,0,1,0,0,0.0681507590393619,446644.63654847065,Low Risk,UK
1,99828.45,1,5,119827.49379288736,2,1,1,0,1,0,0,0,0,0.0681507590393619,558305.7956855883,Low Risk,Germany
1,34743.98,2,2,132057.92,2,1,0,1,0,0,0,0,0,0.2905765233758223,187369.97744431507,Low Risk,France
1,121189.3,1,8,119827.49379288736,1,1,0,0,1,0,0,0,1,0.6512775207088773,334292.3257815783,Medium Risk,Germany
0,129660.59,2,7,114285.2,1,0,1,1,0,0,0,0,1,0.5073786097760308,394095.3387421706,Medium Risk,France
0,145477.36,2,9,119827.49379288736,2,1,0,1,0,0,0,0,0,0.1591151671009648,906850.0988526805,Low Risk,France
1,151822.66,2,2,76087.98,1,0,1,1,0,0,0,0,0,0.4648640449012081,81434.82769767556,Medium Risk,France
1,49656.24,5,8,160272.27,1,1,0,0,0,0,0,0,1,0.6512775207088773,447124.3468481297,Medium Risk,France
1,73856.28,4,4,114552.6,1,1,0,0,0,0,1,0,1,0.6512775207088773,159788.26672497703,Medium Risk,UK
0,116757.0,1,8,102000.17,1,1,1,0,1,0,0,0,1,0.5073786097760308,401979.72438784956,Medium Risk,Germany
1,16319.56,1,7,119827.49379288736,2,0,0,0,1,0,0,0,0,0.0681507590393619,781628.1139598236,Low Risk,Germany
0,90273.85,3,1,137853.0,1,0,1,0,0,1,0,0,1,0.5073786097760308,67909.33650654483,Medium Risk,Spain
1,161344.13,6,9,119827.49379288736,2,1,0,0,0,0,0,1,0,0.0681507590393619,1004950.432234059,Low Risk,USA
1,121061.89,3,7,162318.61,1,1,0,0,0,1,0,0,1,0.6512775207088773,396229.0368000217,Medium Risk,Spain
0,69531.22,3,1,140292.58,3,0,0,0,0,1,0,0,1,0.9935752137687388,901.3498363321092,High Risk,Spain
1,3756.23,4,0,119827.49379288736,2,0,1,0,0,0,1,0,0,0.0681507590393619,0.0,Low Risk,UK
0,114448.13,6,1,119827.49379288736,1,0,0,0,0,0,0,1,1,0.7604298681876703,28707.08848270314,High Risk,USA
0,144045.08,3,2,119827.49379288736,1,0,1,0,0,1,0,0,1,0.6003838829610354,95769.99556804856,Medium Risk,Spain
1,58781.11,1,7,126431.54,1,1,0,0,1,0,0,0,1,0.6512775207088773,308626.64062576316,Medium Risk,Germany
0,179227.52,2,3,123475.04,1,1,1,1,0,0,0,0,1,0.6003838829610354,148027.8481080925,Medium Risk,France
0,127332.33,6,6,97652.96,1,1,0,0,0,0,0,1,1,0.7604298681876703,140368.39499438493,High Risk,USA
1,86642.38,4,4,119827.49379288736,2,0,1,0,0,0,1,0,0,0.0681507590393619,446644.63654847065,Low Risk,UK
0,184178.29,6,4,137455.99,1,1,0,0,0,0,0,1,1,0.7604298681876703,131721.39857077706,High Risk,USA
0,9551.49,1,2,119827.49379288736,2,0,1,0,1,0,0,0,0,0.1591151671009648,201522.24418948454,Low Risk,Germany
0,56053.06,3,7,99046.31,2,1,1,0,0,1,0,0,0,0.3414351141288982,456598.9528877263,Medium Risk,Spain
1,1118.31,5,9,119827.49379288736,2,1,1,0,0,0,0,0,0,0.0681507590393619,1004950.432234059,Low Risk,France
1,195732.04,3,4,105907.42,2,1,1,0,0,1,0,0,0,0.1690785273462436,352002.99756543955,Low Risk,Spain
1,175070.94,1,5,97720.35,2,1,0,0,1,0,0,0,0,0.3765938285064211,304597.3463525628,Medium Risk,Germany
1,112331.19,4,9,119827.49379288736,2,0,1,0,0,0,1,0,0,0.0681507590393619,1004950.432234059,Low Risk,UK
1,43956.83,3,4,97392.18,2,1,0,0,0,1,0,0,0,0.3765938285064211,242859.54426885402,Medium Risk,Spain
1,115994.52,5,8,119827.49379288736,2,1,1,0,0,0,0,0,0,0.0681507590393619,893289.2730969413,Low Risk,France
0,166682.57,1,9,152812.58,1,1,0,0,1,0,0,0,1,0.6509918137192809,479995.57248009555,Medium Risk,Germany
1,99843.98,3,3,139301.68,1,1,0,0,0,1,0,0,1,0.6512775207088773,145732.88165705578,Medium Risk,Spain
0,141175.18,5,10,76319.64,1,1,1,0,0,0,0,0,1,0.6003838829610354,304985.58190611645,Medium Risk,France
1,175910.95,2,9,125919.35,1,1,0,1,0,0,0,0,1,0.6512775207088773,395198.17130453966,Medium Risk,France
1,176984.34,4,6,124348.38,2,0,1,0,0,0,1,0,0,0.2905765233758223,529293.9603131062,Low Risk,UK
1,43480.63,2,7,117199.8,1,1,1,1,0,0,0,0,0,0.4648640449012081,439024.7883727118,Medium Risk,France
0,155047.11,3,9,148384.64,1,0,0,0,0,1,0,0,1,0.7604298681876703,319936.7498735258,High Risk,Spain
0,176137.2,3,3,113905.48,1,1,1,0,0,1,0,0,1,0.6003838829610354,136555.3968811783,Medium Risk,Spain
1,154843.4,5,5,133476.09,1,0,1,0,0,0,0,0,0,0.4648640449012081,357139.27452501154,Medium Risk,France
1,8214.46,6,0,117879.32,1,1,1,0,0,0,0,1,0,0.4648640449012081,0.0,Medium Risk,USA
