AccountId,CustomerId,Tenure,Balance,NumProducts,HasCreditCard,IsActive
A15696539SID,15696539,7,105627.95,1,1,1
A15760121SID,15760121,9,100606.02,1,1,0
A15628279SID,15628279,3,,2,1,1
A15766163SID,15766163,1,,2,0,1
A15566467SID,15566467,0,138171.1,2,1,1
A15639049SID,15639049,7,139395.08,1,0,1
A15736413SID,15736413,1,,2,1,1
A15634815SID,15634815,3,,2,1,1
A15716381SID,15716381,7,109062.28,1,1,1
A15708162SID,15708162,1,89994.71,2,0,1
A15569364SID,15569364,3,,2,1,0
A15791191SID,15791191,2,103996.74,1,1,1
A15621205SID,15621205,4,175111.11,1,1,1
A15704788SID,15704788,8,66079.45,2,0,0
A15775756SID,15775756,8,148055.74,1,0,0
A15641312SID,15641312,6,,1,1,1
A15782531SID,15782531,8,,2,1,0
A15724428SID,15724428,8,,2,1,0
A15743617SID,15743617,1,95994.98,1,1,0
A15585839SID,15585839,2,,2,1,0
A15658158SID,15658158,10,110741.56,1,1,0
A15637678SID,15637678,5,,1,1,0
A15701809SID,15701809,3,,1,1,0
A15676937SID,15676937,8,,2,1,1
A15778975SID,15778975,1,96947.58,3,1,0
A15710375SID,15710375,6,,2,1,0
A15579914SID,15579914,2,109786.82,2,1,1
A15595160SID,15595160,2,,2,1,1
A15595391SID,15595391,1,,2,1,0
A15630363SID,15630363,0,102721.49,1,0,0
A15692443SID,15692443,5,69478.57,1,1,0
A15593795SID,15593795,1,156674.2,1,1,0
A15642824SID,15642824,8,174506.1,2,0,1
A15683524SID,15683524,6,166070.48,2,0,0
A15713532SID,15713532,4,105957.44,1,1,0
A15719827SID,15719827,3,,1,0,0
A15578435SID,15578435,8,110340.68,1,1,1
A15723028SID,15723028,1,,2,1,0
A15595609SID,15595609,9,135870.01,2,0,0
A15622443SID,15622443,4,,2,0,1
A15579112SID,15579112,2,,2,1,1
A15648479SID,15648479,0,,2,1,0
A15659234SID,15659234,3,85704.95,1,0,1
A15811970SID,15811970,1,,2,1,1
A15774192SID,15774192,8,105435.74,1,0,0
A15595136SID,15595136,1,,2,1,1
A15630580SID,15630580,9,108513.25,2,1,1
A15660646SID,15660646,3,156687.1,1,1,0
A15614365SID,15614365,3,150604.52,1,0,0
A15776128SID,15776128,6,155114.9,1,0,0
A15787035SID,15787035,8,,2,1,1
A15792646SID,15792646,1,91216,1,1,1
A15726832SID,15726832,3,141784.02,1,1,1
A15773260SID,15773260,0,127763.24,1,1,0
A15624437SID,15624437,1,,2,1,1
A15717138SID,15717138,6,82613.56,2,1,0
A15657317SID,15657317,7,69423.52,1,1,0
A15626948SID,15626948,6,86167.82,1,1,0
A15758901SID,15758901,1,,1,1,0
A15777759SID,15777759,2,131406.56,1,1,1
A15773322SID,15773322,4,121898.82,1,0,0
A15697318SID,15697318,9,77487.2,1,0,0
A15678916SID,15678916,2,,1,1,0
A15632118SID,15632118,5,164450.94,1,1,0
A15788118SID,15788118,7,138705.02,2,1,0
A15788930SID,15788930,7,132730.17,1,1,0
A15628583SID,15628583,5,,2,0,1
A15635177SID,15635177,3,,1,1,1
A15587690SID,15587690,2,116498.22,1,1,0
A15627630SID,15627630,1,,2,1,0
A15610930SID,15610930,1,139979.07,1,1,0
A15657747SID,15657747,9,127216.31,2,0,1
A15568006SID,15568006,2,,4,1,0
A15751748SID,15751748,2,148222.65,1,0,0
A15722212SID,15722212,8,,2,0,0
A15658670SID,15658670,8,,2,1,0
A15761654SID,15761654,8,134152.29,1,1,1
A15812210SID,15812210,8,111537.23,4,1,1
A15787051SID,15787051,7,119565.92,1,1,0
A15642991SID,15642991,7,,2,1,0
A15713769SID,15713769,7,,1,1,1
A15605826SID,15605826,10,121063.8,3,1,0
A15648898SID,15648898,7,124995.98,1,1,1
A15705309SID,15705309,5,,2,0,0
A15734202SID,15734202,4,86891.84,1,1,0
A15658852SID,15658852,8,,2,1,1
A15612633SID,15612633,9,78022.61,1,0,1
A15604818SID,15604818,9,154495.79,1,1,0
A15593900SID,15593900,1,189443.72,1,0,1
A15624995SID,15624995,6,152926.6,1,1,1
A15570087SID,15570087,8,142989.69,1,1,1
A15802617SID,15802617,7,115371.94,2,1,0
A15656029SID,15656029,6,,2,0,1
A15739194SID,15739194,0,178056.54,2,1,0
A15607275SID,15607275,6,206014.94,2,0,1
A15629475SID,15629475,2,,2,1,0
A15635034SID,15635034,9,101191.83,1,1,1
A15756333SID,15756333,7,,2,1,1
A15777436SID,15777436,5,,2,1,0
A15676835SID,15676835,1,,2,1,0
A15574206SID,15574206,7,,2,1,1
A15613017SID,15613017,1,149814.54,1,1,0
A15815131SID,15815131,7,115617.24,1,1,1
A15585455SID,15585455,9,,2,0,0
A15692929SID,15692929,10,113657.41,2,0,1
A15758081SID,15758081,8,138160,1,1,1
A15667476SID,15667476,3,117700.86,1,0,0
A15738248SID,15738248,5,,2,1,0
A15672152SID,15672152,9,122506.38,1,0,1
A15673372SID,15673372,1,,1,1,1
A15587611SID,15587611,9,,2,0,0
A15803415SID,15803415,3,166501.17,2,1,0
A15715673SID,15715673,4,89743.05,1,1,0
A15655648SID,15655648,2,,2,1,0
A15763613SID,15763613,1,,2,1,0
A15660385SID,15660385,7,,2,1,0
A15733261SID,15733261,6,,1,1,0
A15796231SID,15796231,1,98894.39,1,1,1
A15624866SID,15624866,3,168735.74,2,0,0
A15623730SID,15623730,1,,1,0,1
A15668248SID,15668248,7,133201.17,1,0,0
A15694518SID,15694518,0,,2,1,0
A15638028SID,15638028,4,127237.25,2,0,1
A15795895SID,15795895,1,117864.85,2,1,0
A15694376SID,15694376,3,153469.26,3,0,0
A15669204SID,15669204,4,93911.3,2,1,0
A15773779SID,15773779,2,76597.79,1,1,1
A15580682SID,15580682,4,79927.36,2,1,1
A15768530SID,15768530,4,,2,1,1
A15672875SID,15672875,8,40172.91,1,1,1
A15617082SID,15617082,7,115195.58,1,1,1
A15760514SID,15760514,9,116644.29,2,1,1
A15761775SID,15761775,8,180293.84,2,1,1
A15799964SID,15799964,7,139872.81,1,1,0
A15693906SID,15693906,3,34547.82,1,1,1
A15739514SID,15739514,9,,2,1,1
A15756926SID,15756926,1,96462.25,2,0,1
A15770984SID,15770984,7,130334.35,2,0,1
A15703979SID,15703979,3,119688.81,1,1,0
A15801821SID,15801821,1,,2,0,0
A15711028SID,15711028,1,,3,1,1
A15791842SID,15791842,6,71187.24,1,1,1
A15746127SID,15746127,2,,2,1,0
A15663625SID,15663625,4,,2,0,0
A15604891SID,15604891,8,,2,1,0
A15589666SID,15589666,9,136422.41,1,1,1
A15627881SID,15627881,8,,2,1,1
A15664895SID,15664895,0,,2,1,1
A15676094SID,15676094,6,,1,1,1
A15761720SID,15761720,6,153238.88,1,1,0
A15611961SID,15611961,7,,2,1,0
A15680167SID,15680167,6,47536.4,1,1,1
A15762543SID,15762543,1,,2,1,0
A15658475SID,15658475,8,142882.49,1,1,0
A15779743SID,15779743,7,,2,1,0
A15661532SID,15661532,1,160566.11,2,0,0
A15782360SID,15782360,2,131935.51,1,1,1
A15767908SID,15767908,6,127678.8,2,0,0
A15677105SID,15677105,4,105214.58,1,1,0
A15641474SID,15641474,9,139859.54,1,1,0
A15624451SID,15624451,3,,2,1,0
A15577985SID,15577985,5,112324.45,2,1,1
A15571666SID,15571666,8,134497.27,1,0,0
A15783691SID,15783691,1,120171.58,1,1,0
A15671172SID,15671172,1,106012.2,2,0,1
A15731760SID,15731760,5,,1,0,1
A15585599SID,15585599,8,,2,0,1
A15784958SID,15784958,10,,4,1,1
A15734524SID,15734524,3,,1,1,0
A15614103SID,15614103,8,119839.69,1,0,1
A15794895SID,15794895,1,,2,0,1
A15772381SID,15772381,8,92219.21,1,1,0
A15710553SID,15710553,3,142055.41,2,0,1
A15649292SID,15649292,7,29602.08,1,0,0
A15792565SID,15792565,7,,2,1,1
A15718245SID,15718245,1,,2,1,1
A15703117SID,15703117,1,,2,0,1
A15758136SID,15758136,3,141803.77,1,0,1
A15799932SID,15799932,10,,2,1,1
A15633516SID,15633516,1,,1,0,1
A15622532SID,15622532,0,126589.12,2,0,1
A15798960SID,15798960,2,108393.35,1,0,1
A15698664SID,15698664,2,115643.58,2,0,0
A15703614SID,15703614,5,132876.23,1,1,0
A15699195SID,15699195,3,110949.41,1,1,1
A15710543SID,15710543,1,130666.2,1,1,1
A15695499SID,15695499,10,103821.47,2,0,1
A15622321SID,15622321,3,,1,1,1
A15715744SID,15715744,7,,1,0,1
A15788151SID,15788151,1,132187.73,2,1,1
A15687153SID,15687153,8,98649.55,1,1,0
A15684958SID,15684958,2,126444.08,2,1,1
A15706116SID,15706116,8,154159.51,1,1,0
A15740557SID,15740557,5,,2,1,0
A15707291SID,15707291,8,129250,2,1,1
A15583353SID,15583353,3,,1,1,0
A15761024SID,15761024,2,167733.51,2,1,1
A15630709SID,15630709,2,56116.3,2,0,0
A15639590SID,15639590,3,141581.08,1,1,0
A15659399SID,15659399,7,139675.07,2,1,0
A15567078SID,15567078,8,66201.96,1,1,1
A15696373SID,15696373,9,,2,0,0
A15786617SID,15786617,3,133658.24,1,1,0
A15657449SID,15657449,3,136202.78,1,1,0
A15672594SID,15672594,0,131778.08,1,0,0
A15714240SID,15714240,5,,2,0,0
A15782144SID,15782144,3,,2,1,1
A15665008SID,15665008,8,42712.87,2,1,1
A15581733SID,15581733,4,,2,1,0
A15751392SID,15751392,4,,2,1,0
A15785815SID,15785815,1,142631.54,2,1,1
A15664214SID,15664214,2,141204.65,2,1,0
A15579996SID,15579996,7,131402.21,1,0,0
A15675252SID,15675252,3,92636.96,2,1,1
A15579617SID,15579617,3,,2,0,1
A15593976SID,15593976,5,102088.68,4,0,0
A15716041SID,15716041,9,,2,0,1
A15654489SID,15654489,8,134887.53,1,1,1
A15736302SID,15736302,4,,2,1,1
A15805909SID,15805909,8,159900.38,1,0,0
A15572762SID,15572762,2,102278.79,2,1,0
A15724632SID,15724632,0,,2,0,1
A15670416SID,15670416,0,,1,0,1
A15749528SID,15749528,6,,2,0,1
A15578783SID,15578783,0,76989.97,1,1,1
A15580719SID,15580719,10,,2,1,1
A15656293SID,15656293,3,,2,1,0
A15691875SID,15691875,5,114491.82,1,1,0
A15596870SID,15596870,3,144768.94,1,1,0
A15780770SID,15780770,7,145056.59,1,1,1
A15751491SID,15751491,3,117206.3,1,1,0
A15706200SID,15706200,2,138014.4,2,1,0
A15808674SID,15808674,6,128352.59,3,1,1
A15641411SID,15641411,1,112568.31,1,1,1
A15764661SID,15764661,2,,1,1,0
A15689492SID,15689492,1,176958.46,2,0,1
A15602405SID,15602405,9,99167.54,1,1,0
A15610271SID,15610271,3,103210.27,1,1,0
A15791780SID,15791780,10,104478.12,3,0,1
A15589147SID,15589147,8,125921.37,1,1,1
A15756975SID,15756975,3,,2,1,1
A15729582SID,15729582,3,80697.44,1,0,0
A15742971SID,15742971,2,161887.81,2,1,0
A15568046SID,15568046,7,109558.36,1,1,0
A15694890SID,15694890,1,124271.26,1,1,0
A15736963SID,15736963,1,,2,1,1
A15646490SID,15646490,1,190569.23,1,0,1
A15607314SID,15607314,2,143923.96,1,1,0
A15576745SID,15576745,2,96542.16,2,0,1
A15669606SID,15669606,5,,2,1,0
A15737832SID,15737832,0,139825.56,1,0,0
A15681990SID,15681990,6,111769.14,2,1,0
A15758050SID,15758050,4,,2,1,0
A15787848SID,15787848,9,113672.18,2,0,0
A15713594SID,15713594,7,147256.86,1,1,0
A15588186SID,15588186,7,107023.03,1,1,0
A15786739SID,15786739,1,125529.55,1,1,1
A15699467SID,15699467,0,,1,0,0
A15680706SID,15680706,4,131834.8,1,1,0
A15645717SID,15645717,2,,2,1,1
A15748597SID,15748597,5,99529.7,1,0,1
A15773709SID,15773709,0,,2,0,1
A15629787SID,15629787,10,107303.72,2,0,0
A15661007SID,15661007,0,72783.42,1,0,0
A15686812SID,15686812,8,,1,0,1
A15754113SID,15754113,0,,2,1,1
A15749489SID,15749489,10,115743.6,1,0,0
A15574352SID,15574352,4,161256.53,1,1,1
A15701281SID,15701281,8,,2,1,1
A15811985SID,15811985,6,,2,0,0
A15713505SID,15713505,1,,2,0,1
A15685653SID,15685653,3,162261.01,2,1,0
A15758831SID,15758831,3,74896.33,1,0,0
A15618774SID,15618774,3,,1,1,0
A15764448SID,15764448,0,144037.6,1,1,0
A15611024SID,15611024,9,93522.2,1,0,1
A15738220SID,15738220,1,,2,1,0
A15805764SID,15805764,10,,2,0,1
A15580487SID,15580487,8,106922.92,2,0,1
A15675787SID,15675787,8,112972.57,1,1,0
A15583580SID,15583580,1,123042,1,1,0
A15780654SID,15780654,3,100488.92,2,0,1
A15695034SID,15695034,4,123322.15,1,1,0
A15805671SID,15805671,0,,1,0,1
A15790658SID,15790658,8,68683.68,1,1,1
A15578648SID,15578648,6,59532.18,1,1,0
A15734987SID,15734987,7,140260.36,2,1,0
A15721740SID,15721740,7,88302.65,1,1,1
A15641822SID,15641822,1,,2,0,1
A15765650SID,15765650,5,114655.58,1,0,0
A15788556SID,15788556,4,148283.94,1,1,1
A15576550SID,15576550,1,,1,1,0
A15622230SID,15622230,3,,2,0,1
A15653937SID,15653937,1,123916.67,1,1,0
A15743538SID,15743538,1,,2,1,0
A15591740SID,15591740,4,,2,1,1
A15650086SID,15650086,2,165896,2,1,0
A15718773SID,15718773,0,,2,1,0
A15615140SID,15615140,6,111168.97,1,1,1
A15644361SID,15644361,1,103549.24,1,0,0
A15774536SID,15774536,6,,2,0,0
A15618661SID,15618661,6,103804.97,1,1,1
A15605020SID,15605020,2,165901.59,2,1,0
A15762134SID,15762134,8,119152.1,2,1,1
A15685279SID,15685279,8,122950.31,1,1,1
A15582849SID,15582849,1,,1,1,1
A15655410SID,15655410,1,133384.66,1,1,0
A15649129SID,15649129,9,,2,1,0
A15702380SID,15702380,6,,2,0,1
A15759067SID,15759067,7,158411.95,4,1,1
A15683027SID,15683027,4,122028.65,2,1,1
A15597487SID,15597487,5,,1,1,1
A15763256SID,15763256,8,128751.65,2,1,0
A15620111SID,15620111,8,133436.52,1,1,0
A15623053SID,15623053,2,123177.01,1,1,0
A15595592SID,15595592,2,,1,1,0
A15740072SID,15740072,2,120328.88,2,1,1
A15778005SID,15778005,1,130147.98,1,1,0
A15583278SID,15583278,8,92716.96,1,1,1
A15601263SID,15601263,7,,2,1,0
A15709222SID,15709222,3,,1,0,1
A15713949SID,15713949,1,76914.21,1,1,0
A15717706SID,15717706,3,106045.92,2,1,1
A15756071SID,15756071,1,103133.26,1,1,1
A15696564SID,15696564,0,145974.79,2,1,1
A15657637SID,15657637,3,,3,1,0
A15755863SID,15755863,1,,2,0,1
A15719858SID,15719858,9,,2,1,1
A15688876SID,15688876,9,,2,1,1
A15698528SID,15698528,3,,1,1,1
A15770345SID,15770345,1,139183.06,1,0,1
A15761506SID,15761506,5,,2,1,0
A15716619SID,15716619,3,74974.89,1,1,1
A15788367SID,15788367,6,61691.45,1,1,1
A15709451SID,15709451,1,121952.75,2,1,1
A15640421SID,15640421,7,,1,1,1
A15580068SID,15580068,5,,2,1,1
A15677123SID,15677123,7,,2,1,1
A15619801SID,15619801,1,80107.83,2,0,1
A15582246SID,15582246,2,,2,0,1
A15711843SID,15711843,1,147856.82,3,0,0
A15680046SID,15680046,8,,2,1,0
A15804131SID,15804131,7,65407.16,2,0,0
A15722611SID,15722611,8,114233.18,1,1,1
A15729224SID,15729224,5,,2,1,0
A15811588SID,15811588,7,187602.18,1,1,0
A15702138SID,15702138,3,156834.34,1,0,0
A15749799SID,15749799,2,,2,1,1
A15752885SID,15752885,1,157498.9,1,1,1
A15674932SID,15674932,9,,2,1,0
A15743828SID,15743828,2,,1,1,1
A15642022SID,15642022,8,,1,0,0
A15746461SID,15746461,2,,2,1,0
A15809991SID,15809991,4,130274.22,1,1,1
A15787322SID,15787322,6,,1,1,1
A15575498SID,15575498,5,149379.66,2,1,0
A15691387SID,15691387,9,,1,1,1
A15765457SID,15765457,1,100829.94,1,1,1
A15666173SID,15666173,1,96408.98,1,1,1
A15627377SID,15627377,6,,2,1,1
A15656683SID,15656683,1,,1,0,0
A15679810SID,15679810,6,,2,1,0
A15606310SID,15606310,5,149105.08,1,0,1
A15756871SID,15756871,3,,1,1,0
A15610002SID,15610002,5,,2,1,1
A15567802SID,15567802,2,,2,1,0
A15745452SID,15745452,1,90218.11,1,1,0
A15617252SID,15617252,1,87347.7,1,1,0
A15753248SID,15753248,2,,2,0,0
A15610755SID,15610755,0,137811.75,1,1,1
A15662238SID,15662238,3,105563,1,1,0
A15799186SID,15799186,4,,2,0,0
A15686941SID,15686941,7,,2,1,0
A15601172SID,15601172,6,91125.75,1,1,0
A15723858SID,15723858,3,,2,0,1
A15615896SID,15615896,8,,2,1,0
A15737647SID,15737647,6,135120.56,1,1,0
A15582841SID,15582841,8,,2,0,1
A15760090SID,15760090,7,,2,1,1
A15588587SID,15588587,1,86837.95,1,1,1
A15683157SID,15683157,4,100446.57,1,0,1
A15694209SID,15694209,3,,2,1,1
A15655875SID,15655875,3,,2,1,0
A15805704SID,15805704,2,,4,0,1
A15744789SID,15744789,6,114512.59,1,1,0
A15799357SID,15799357,5,136364.46,1,0,0
A15726153SID,15726153,5,106260.67,1,1,1
A15713346SID,15713346,10,146126.75,1,1,1
A15665053SID,15665053,4,111284.53,1,0,1
A15592379SID,15592379,9,121056.63,2,1,0
A15692599SID,15692599,5,128270.56,1,1,0
A15620758SID,15620758,4,,2,1,0
A15637428SID,15637428,7,,2,1,0
A15808389SID,15808389,7,,1,1,1
A15807003SID,15807003,10,191775.65,1,1,0
A15702912SID,15702912,2,,1,1,0
A15590623SID,15590623,4,85141.79,2,1,1
A15728078SID,15728078,10,126392.18,1,0,1
A15708256SID,15708256,3,,2,1,0
A15582335SID,15582335,9,129860.37,1,0,0
A15649150SID,15649150,5,127642.44,1,1,0
A15691647SID,15691647,2,,2,1,1
A15668270SID,15668270,5,125584.17,2,1,1
A15624820SID,15624820,7,50911.21,3,0,0
A15736254SID,15736254,2,91955.61,1,1,0
A15720814SID,15720814,2,84266.44,2,0,0
A15642997SID,15642997,2,147149.59,1,1,1
A15693200SID,15693200,7,,2,1,0
A15624596SID,15624596,5,104822.45,1,0,1
A15807167SID,15807167,1,146766.72,2,0,1
A15660301SID,15660301,6,148745.92,2,1,1
A15593094SID,15593094,9,,1,1,0
A15618239SID,15618239,0,,1,1,0
A15574137SID,15574137,3,,2,1,1
A15614740SID,15614740,6,135203.81,2,1,1
A15574071SID,15574071,2,93301.97,2,0,1
A15671148SID,15671148,5,96341,2,0,0
A15721921SID,15721921,8,165326.2,1,1,1
A15717995SID,15717995,0,,2,0,1
A15632050SID,15632050,10,99786.2,1,1,0
A15647111SID,15647111,4,114440.24,1,1,1
A15759991SID,15759991,4,141573.55,1,1,0
A15790204SID,15790204,9,,1,1,0
A15686780SID,15686780,1,133676.65,1,0,1
A15640491SID,15640491,10,147493.7,2,1,0
A15783225SID,15783225,9,,1,1,0
A15734438SID,15734438,4,,2,1,0
A15688760SID,15688760,3,95022.57,1,1,1
A15768124SID,15768124,3,,1,1,0
A15661330SID,15661330,6,,1,1,1
A15781272SID,15781272,4,149713.61,3,1,1
A15573888SID,15573888,1,107963.38,1,0,0
A15575858SID,15575858,3,,2,1,0
A15645937SID,15645937,3,,1,1,0
A15702337SID,15702337,7,,2,1,1
A15764537SID,15764537,8,,2,1,0
A15619616SID,15619616,9,102017.25,2,0,0
A15585133SID,15585133,8,,2,0,0
A15573971SID,15573971,7,,2,0,0
A15579433SID,15579433,8,96674.55,2,0,0
A15777045SID,15777045,3,81811.71,1,1,0
A15611580SID,15611580,4,79281.61,1,1,0
A15614778SID,15614778,6,,2,1,0
A15771750SID,15771750,10,122314.39,1,1,0
A15593280SID,15593280,8,140733.74,1,1,1
A15569274SID,15569274,2,116933.11,1,1,0
A15654408SID,15654408,5,165445.04,2,1,0
A15657468SID,15657468,5,123805.03,1,1,0
A15614213SID,15614213,0,107548.94,1,1,0
A15589869SID,15589869,9,111634.29,2,0,1
A15693205SID,15693205,8,109153.96,3,1,1
A15797113SID,15797113,4,,2,1,0
A15676958SID,15676958,5,86055.17,2,1,1
A15739592SID,15739592,10,98438.23,1,0,0
A15656263SID,15656263,5,,2,1,0
A15636872SID,15636872,8,144705.87,2,0,0
A15589435SID,15589435,7,,2,1,1
A15640464SID,15640464,5,91612.91,1,1,1
A15723851SID,15723851,2,,1,1,0
A15722122SID,15722122,7,,1,0,1
A15696852SID,15696852,9,192122.84,1,1,1
A15634936SID,15634936,7,179904,1,1,1
A15575935SID,15575935,0,178058.06,2,0,1
A15634491SID,15634491,2,176166.56,2,1,1
A15628530SID,15628530,3,156864.2,2,0,0
A15678720SID,15678720,7,,2,1,1
A15627999SID,15627999,3,,2,1,0
A15571244SID,15571244,3,,2,0,1
A15739931SID,15739931,2,161588.89,1,1,1
A15806256SID,15806256,2,109349.29,1,1,0
A15787258SID,15787258,6,,2,1,0
A15706463SID,15706463,9,,2,1,1
A15691004SID,15691004,1,,1,1,1
A15792228SID,15792228,0,152335.7,1,1,0
A15733447SID,15733447,1,124662.54,1,1,1
A15679062SID,15679062,10,91522.04,2,1,1
A15594409SID,15594409,1,,2,1,1
A15613816SID,15613816,6,62052.28,1,0,1
A15681991SID,15681991,7,107871.72,1,1,0
A15796074SID,15796074,2,99472.76,2,1,0
A15625941SID,15625941,10,128039.01,1,1,1
A15615016SID,15615016,2,,2,1,1
A15748414SID,15748414,8,114634.63,2,1,0
A15751203SID,15751203,5,56738.47,2,1,1
A15662658SID,15662658,2,90355.12,2,0,0
A15574868SID,15574868,5,115725.24,2,0,0
A15790282SID,15790282,3,114327.59,2,1,1
A15762927SID,15762927,6,100762.64,1,1,0
A15803456SID,15803456,9,,1,0,0
A15771857SID,15771857,7,89039.9,2,1,1
A15700601SID,15700601,1,78829.53,1,1,1
A15569670SID,15569670,6,112372.96,1,1,1
A15772341SID,15772341,6,122029.15,1,1,1
A15661548SID,15661548,0,157829.12,1,0,0
A15787597SID,15787597,1,108377.75,2,1,1
A15806913SID,15806913,2,95507.12,1,1,1
A15804862SID,15804862,6,127146.68,1,0,0
A15792986SID,15792986,1,133811.78,1,1,0
A15625632SID,15625632,3,121092.47,2,0,1
A15727703SID,15727703,10,126979.75,1,0,0
A15606273SID,15606273,5,144235.73,2,0,0
A15799652SID,15799652,0,152582.2,2,0,0
A15715047SID,15715047,9,172478.15,1,1,0
A15784687SID,15784687,1,126477.42,1,0,0
A15615322SID,15615322,7,97473.87,2,1,1
A15722072SID,15722072,5,138053.67,1,0,1
A15646784SID,15646784,2,164003.05,2,1,1
A15644692SID,15644692,8,,1,1,1
A15670354SID,15670354,6,,2,1,1
A15716357SID,15716357,4,122486.11,2,1,1
A15786717SID,15786717,1,,2,0,0
A15771383SID,15771383,6,53667.44,1,1,0
A15649793SID,15649793,7,,2,0,0
A15731543SID,15731543,9,109327.65,1,1,1
A15684516SID,15684516,1,121151.05,1,0,0
A15677249SID,15677249,9,101043.63,1,1,1
A15581525SID,15581525,3,83501.66,2,1,0
A15628420SID,15628420,2,80462.24,1,0,0
A15600478SID,15600478,3,,1,1,0
A15594502SID,15594502,6,109093.41,2,1,0
A15784361SID,15784361,5,140355.6,1,1,1
A15767626SID,15767626,10,,2,1,1
A15632521SID,15632521,0,130170.82,2,1,0
A15665088SID,15665088,2,,2,0,1
A15652084SID,15652084,0,109542.29,1,1,1
A15574761SID,15574761,3,33563.95,2,1,0
A15729515SID,15729515,1,148795.17,2,1,1
A15682070SID,15682070,9,,2,1,1
A15743817SID,15743817,8,174126.75,3,1,0
A15572158SID,15572158,3,,1,0,0
A15584477SID,15584477,1,106405.03,1,1,1
A15614893SID,15614893,2,,1,1,1
A15665963SID,15665963,2,128393.29,1,1,1
A15612524SID,15612524,2,127841.52,1,1,0
A15596962SID,15596962,4,137295.19,2,1,1
A15744942SID,15744942,2,155828.22,1,0,1
A15573278SID,15573278,6,,2,1,0
A15717056SID,15717056,7,144351.86,1,1,0
A15795881SID,15795881,8,106365.29,1,1,1
A15758939SID,15758939,7,127801.88,1,0,1
A15792250SID,15792250,4,122793.96,1,1,1
A15740406SID,15740406,10,113525.84,1,1,0
A15768137SID,15768137,6,136100.69,2,0,0
A15569120SID,15569120,7,,2,1,1
A15723721SID,15723721,4,140916.81,1,1,0
A15777122SID,15777122,4,,2,1,1
A15742681SID,15742681,4,121365.39,1,1,1
A15582090SID,15582090,4,,1,1,0
A15711254SID,15711254,7,,2,1,0
A15775067SID,15775067,3,93578.68,2,0,1
A15602851SID,15602851,9,,1,1,0
A15802857SID,15802857,8,115409.6,1,0,1
A15701175SID,15701175,8,90791.69,1,1,1
A15783019SID,15783019,9,123681.32,3,1,0
A15728912SID,15728912,6,92436.86,1,1,0
A15585580SID,15585580,9,167194.36,1,1,1
A15583480SID,15583480,4,,2,0,1
A15620341SID,15620341,9,160838.13,2,1,0
A15613886SID,15613886,1,,1,1,0
A15792916SID,15792916,7,144470.77,1,1,1
A15710408SID,15710408,3,,2,1,1
A15598695SID,15598695,9,130169.27,2,0,1
A15649354SID,15649354,4,,2,1,1
A15737556SID,15737556,7,81076.8,2,1,1
A15671610SID,15671610,7,,1,1,1
A15625092SID,15625092,3,101465.31,1,1,0
A15741032SID,15741032,5,,1,0,1
A15750014SID,15750014,0,113865.23,2,1,1
A15784761SID,15784761,7,87603.35,3,0,1
A15768359SID,15768359,4,120037.96,1,1,0
A15805769SID,15805769,4,,2,1,0
A15719508SID,15719508,7,121205.15,4,1,1
A15609011SID,15609011,8,75408.33,1,1,0
A15703106SID,15703106,5,,2,1,1
A15626795SID,15626795,3,,1,1,0
A15773731SID,15773731,5,,2,0,0
A15756196SID,15756196,6,121818.84,2,0,1
A15687903SID,15687903,8,,2,1,0
A15777599SID,15777599,6,141806,2,1,1
A15754577SID,15754577,8,61354.14,1,1,0
A15584113SID,15584113,4,124954.94,1,0,1
A15669589SID,15669589,1,95039.12,1,0,1
A15632793SID,15632793,9,103417.74,1,1,1
A15711130SID,15711130,2,,2,1,0
A15615254SID,15615254,10,43028.77,1,1,0
A15720583SID,15720583,0,119638.21,1,1,1
A15780432SID,15780432,3,122689.51,2,0,0
A15673223SID,15673223,10,,2,0,0
A15807989SID,15807989,8,73179.34,2,1,1
A15761168SID,15761168,4,171913.87,1,1,0
A15651272SID,15651272,5,,2,1,1
A15812832SID,15812832,8,92659.2,2,1,0
A15680517SID,15680517,7,137239.17,1,1,1
A15750569SID,15750569,3,102955.14,2,1,0
A15690743SID,15690743,8,65190.29,1,1,1
A15627741SID,15627741,2,96863.52,2,1,1
A15712121SID,15712121,5,154983.98,1,1,0
A15805429SID,15805429,3,106819.65,1,0,1
A15814923SID,15814923,7,128578.52,1,1,1
A15589230SID,15589230,2,126473.33,1,0,1
A15775490SID,15775490,5,110570.78,2,1,0
A15749727SID,15749727,7,,2,0,1
A15619238SID,15619238,8,,2,1,0
A15593468SID,15593468,3,,2,1,1
A15718454SID,15718454,2,,2,0,0
A15789498SID,15789498,3,111099.79,2,0,0
A15744691SID,15744691,3,,3,1,0
A15708289SID,15708289,3,100913.57,1,0,0
A15790412SID,15790412,8,,2,1,1
A15741416SID,15741416,2,16893.59,1,1,1
A15598894SID,15598894,10,122267.85,1,0,0
A15663294SID,15663294,1,125685.79,1,1,1
A15572728SID,15572728,8,127397.34,1,1,0
A15706729SID,15706729,0,105271.56,1,0,1
A15674433SID,15674433,2,115265.14,1,0,0
A15641170SID,15641170,4,,1,0,0
A15806284SID,15806284,1,,2,1,1
A15690958SID,15690958,2,139542.82,1,0,1
A15606386SID,15606386,3,111512.75,3,1,0
A15682322SID,15682322,9,148466.93,2,0,1
A15579915SID,15579915,4,,2,1,0
