Gender,Age,Salary,LocationId,Tenure,Balance,NumProducts,HasCreditCard,IsActive,Geography_France,Geography_Germany,Geography_Spain,Geography_UK,Geography_USA
1,44,107013.59,3,8,95488.82,2,0,0,0,0,1,0,0
0,47,28640.92,2,3,63488.7,1,0,1,1,0,0,0,0
1,60,83643.87,1,7,76961.6,2,1,1,0,1,0,0,0
1,30,28879.3,6,4,127786.28,2,1,1,0,0,0,0,1
1,26,149073.88,1,4,120727.97,1,0,1,0,1,0,0,0
1,38,105295.77,2,5,119827.49379288736,2,0,0,1,0,0,0,0
0,32,9902.39,3,1,119827.49379288736,2,1,0,0,0,1,0,0
1,54,94888.6,3,6,119827.49379288736,2,1,1,0,0,1,0,0
0,53,182633.63,5,7,65407.16,2,0,0,0,0,0,0,0
0,33,165000.68,1,5,137388.01,2,1,0,0,1,0,0,0
0,42,176883.42,3,3,119827.49379288736,2,1,1,0,0,1,0,0
1,29,154271.41,3,3,60280.62,1,1,0,0,0,1,0,0
1,42,162697.93,6,6,119827.49379288736,2,1,0,0,0,0,0,1
1,47,157959.02,3,7,106854.21,1,0,1,0,0,1,0,0
1,31,137491.23,4,8,145875.74,1,1,0,0,0,0,1,0
1,58,21768.21,6,1,178713.98,1,1,1,0,0,0,0,1
1,29,196356.17,5,1,97541.24,1,1,1,0,0,0,0,0
1,36,21807.16,4,1,111629.29,1,1,1,0,0,0,1,0
1,39,81409.0,5,6,119827.49379288736,2,1,1,0,0,0,0,0
1,20,73107.53,1,9,104508.77,2,0,0,0,1,0,0,0
0,30,100496.84,3,2,119827.49379288736,2,0,1,0,0,1,0,0
1,36,107787.42,6,3,61636.97,1,0,0,0,0,0,0,1
0,28,22001.91,2,4,141792.61,1,1,1,1,0,0,0,0
0,40,144345.58,6,3,119827.49379288736,1,1,1,0,0,0,0,1
0,33,15246.83,1,8,119827.49379288736,2,0,1,0,1,0,0,0
1,25,124508.29,6,3,119827.49379288736,2,0,1,0,0,0,0,1
1,18,86994.54,2,3,119827.49379288736,2,1,1,1,0,0,0,0
1,37,186300.59,2,2,145610.07,2,0,0,1,0,0,0,0
0,33,183983.82,3,7,118004.26,1,1,0,0,0,1,0,0
0,38,161888.63,6,2,119827.49379288736,1,1,1,0,0,0,0,1
0,65,181490.42,3,9,102541.1,1,1,0,0,0,1,0,0
1,34,64804.04,3,1,119827.49379288736,1,1,1,0,0,1,0,0
1,34,132673.22,5,3,83074.0,1,1,0,0,0,0,0,0
1,33,143450.61,3,7,119827.49379288736,2,1,0,0,0,1,0,0
1,21,148087.62,4,7,116099.82,1,1,1,0,0,0,1,0
0,26,49599.27,1,5,157624.84,1,1,1,0,1,0,0,0
0,44,115452.51,2,8,142989.69,1,1,1,1,0,0,0,0
0,46,130590.35,5,7,119827.49379288736,2,1,0,0,0,0,0,0
1,53,36980.54,4,2,94078.97,2,1,0,0,0,0,1,0
0,37,61759.33,3,0,64345.21,1,0,1,0,0,1,0,0
0,30,134175.15,2,0,100954.88,2,0,0,1,0,0,0,0
1,50,176471.78,6,8,121438.58,1,1,1,0,0,0,0,1
1,30,183171.47,6,4,114779.35,1,0,0,0,0,0,0,1
1,51,68021.9,2,6,146606.6,1,1,1,1,0,0,0,0
1,49,152450.84,5,5,97036.22,2,1,0,0,0,0,0,0
1,38,88225.02,5,9,119827.49379288736,2,1,0,0,0,0,0,0
0,28,136054.45,1,8,61274.7,2,1,0,0,1,0,0,0
0,35,15959.01,2,2,114321.28,2,0,0,1,0,0,0,0
1,38,150580.88,3,7,119827.49379288736,2,1,0,0,0,1,0,0
0,54,192154.66,2,1,75900.84,1,1,1,1,0,0,0,0
1,41,90607.31,5,1,119827.49379288736,2,1,0,0,0,0,0,0
0,34,163830.64,5,5,119827.49379288736,2,1,0,0,0,0,0,0
0,36,91830.75,1,8,148749.29,2,1,0,0,1,0,0,0
1,41,13871.34,2,9,119827.49379288736,2,1,0,1,0,0,0,0
1,30,75786.55,4,5,119827.49379288736,2,1,0,0,0,0,1,0
1,29,128077.8,6,9,61710.44,2,1,0,0,0,0,0,1
1,39,34430.16,6,3,74896.33,1,0,0,0,0,0,0,1
0,39,173683.0,3,5,135134.99,1,1,0,0,0,1,0,0
0,34,168822.01,3,4,88772.87,1,1,1,0,0,1,0,0
0,43,184570.04,2,9,98807.45,1,0,0,1,0,0,0,0
0,39,16460.77,3,7,155062.8,1,1,1,0,0,1,0,0
1,40,173321.65,4,4,119827.49379288736,2,0,0,0,0,0,1,0
0,66,184636.05,3,9,116037.76,1,0,1,0,0,1,0,0
1,28,123969.64,6,4,119827.49379288736,2,1,1,0,0,0,0,1
1,36,189085.07,6,7,95448.32,2,1,0,0,0,0,0,1
1,36,195192.4,5,2,119827.49379288736,1,1,0,0,0,0,0,0
0,33,58363.94,3,1,188285.68,1,0,0,0,0,1,0,0
0,25,123723.83,5,2,119827.49379288736,2,1,0,0,0,0,0,0
1,54,18633.4,3,2,128966.13,1,0,0,0,0,1,0,0
1,30,27012.0,4,8,73054.37,2,1,1,0,0,0,1,0
1,43,153265.31,6,5,78992.75,2,0,0,0,0,0,0,1
1,52,104035.41,2,1,119827.49379288736,3,1,1,1,0,0,0,0
0,43,47578.45,5,5,119827.49379288736,1,1,1,0,0,0,0,0
0,40,19512.38,4,8,77701.64,1,0,1,0,0,0,1,0
1,26,135394.62,2,4,119827.49379288736,2,1,0,1,0,0,0,0
1,33,82820.85,5,5,122568.05,2,1,1,0,0,0,0,0
0,21,139259.54,2,9,119827.49379288736,2,0,1,1,0,0,0,0
0,43,103108.33,2,7,79974.55,1,1,1,1,0,0,0,0
0,29,123850.58,1,6,180520.29,1,1,1,0,1,0,0,0
1,63,42790.29,4,8,137841.53,1,1,1,0,0,0,1,0
1,31,70381.49,4,0,134644.19,1,1,1,0,0,0,1,0
1,41,81898.81,2,9,110112.54,2,0,0,1,0,0,0,0
1,30,31406.93,5,3,133844.22,1,1,1,0,0,0,0,0
0,41,115724.78,2,2,91328.71,1,1,0,1,0,0,0,0
1,31,198269.08,5,7,119827.49379288736,1,1,0,0,0,0,0,0
0,58,49848.86,5,5,119827.49379288736,2,0,1,0,0,0,0,0
1,48,60017.46,5,3,91246.53,1,1,0,0,0,0,0,0
1,43,39920.0,2,0,80090.93,1,1,0,1,0,0,0,0
1,30,24938.84,2,8,110829.52,2,0,0,1,0,0,0,0
0,45,170621.55,6,2,119827.49379288736,2,0,1,0,0,0,0,1
1,43,175423.69,6,2,39043.29,2,1,1,0,0,0,0,1
0,34,102628.98,1,6,102143.93,2,1,1,0,1,0,0,0
1,39,123998.52,4,3,119827.49379288736,2,1,1,0,0,0,1,0
1,49,50974.57,1,8,103302.37,1,1,1,0,1,0,0,0
0,29,37160.28,1,6,104450.86,1,1,1,0,1,0,0,0
1,23,62733.05,5,8,73112.95,1,1,1,0,0,0,0,0
1,39,25407.59,6,5,77652.4,1,1,1,0,0,0,0,1
1,47,80149.27,1,8,107604.66,1,1,1,0,1,0,0,0
0,49,187811.71,5,3,119827.49379288736,2,1,1,0,0,0,0,0
0,30,132973.17,3,2,91057.37,2,1,0,0,0,1,0,0
1,38,16717.11,3,4,112230.38,1,1,0,0,0,1,0,0
1,42,71823.15,3,1,119827.49379288736,2,0,0,0,0,1,0,0
1,26,153228.0,1,9,136623.19,1,1,0,0,1,0,0,0
1,63,93091.02,2,9,111179.83,1,1,1,1,0,0,0,0
1,41,134878.34,4,7,119827.49379288736,2,0,0,0,0,0,1,0
1,55,144584.29,6,8,155059.1,2,1,1,0,0,0,0,1
0,43,65731.53,1,6,119827.49379288736,2,1,0,0,1,0,0,0
0,42,57380.13,1,9,86351.85,2,1,0,0,1,0,0,0
0,43,20670.1,3,2,119827.49379288736,2,1,0,0,0,1,0,0
0,28,44420.18,4,8,95059.02,2,1,0,0,0,0,1,0
0,35,171840.24,2,8,119827.49379288736,1,1,0,1,0,0,0,0
1,38,98208.62,3,8,119827.49379288736,1,1,1,0,0,1,0,0
0,38,6787.48,6,4,119827.49379288736,2,0,0,0,0,0,0,1
1,30,68807.47,5,2,125495.64,2,1,1,0,0,0,0,0
1,26,123697.95,1,1,149144.61,1,0,1,0,1,0,0,0
1,30,182728.8,5,2,72549.0,2,0,1,0,0,0,0,0
0,28,108457.99,2,2,191864.51,1,1,0,1,0,0,0,0
1,32,168779.47,6,1,119827.49379288736,2,1,1,0,0,0,0,1
1,46,78250.13,6,0,119556.1,1,1,0,0,0,0,0,1
1,35,187288.5,2,5,119827.49379288736,2,1,1,1,0,0,0,0
1,45,135244.87,2,5,133618.01,1,0,0,1,0,0,0,0
1,39,158891.79,3,1,130969.77,2,1,1,0,0,1,0,0
0,60,138160.11,4,2,120731.39,4,1,1,0,0,0,1,0
1,32,46127.7,3,9,103324.78,1,1,1,0,0,1,0,0
0,33,144413.92,1,3,119827.49379288736,1,1,1,0,1,0,0,0
1,39,161655.55,3,1,121523.51,1,0,0,0,0,1,0,0
0,43,100564.37,1,1,106870.12,2,1,0,0,1,0,0,0
0,51,174098.28,1,3,119827.49379288736,2,0,1,0,1,0,0,0
0,32,55593.8,4,8,119827.49379288736,2,1,1,0,0,0,1,0
1,40,124615.59,5,4,119827.49379288736,2,1,0,0,0,0,0,0
1,46,96961.0,5,9,161450.03,1,1,1,0,0,0,0,0
0,26,179269.79,6,1,131908.35,1,1,1,0,0,0,0,1
0,49,98090.69,2,8,119827.49379288736,2,0,1,1,0,0,0,0
0,34,94767.77,3,8,119827.49379288736,2,1,0,0,0,1,0,0
1,33,1173.23,3,4,96110.22,1,1,0,0,0,1,0,0
1,25,135112.09,6,8,119827.49379288736,2,1,1,0,0,0,0,1
0,40,50568.02,6,9,133871.05,1,1,1,0,0,0,0,1
0,31,158750.13,5,1,119827.49379288736,2,1,0,0,0,0,0,0
1,34,39542.0,1,8,98382.72,1,1,0,0,1,0,0,0
1,30,160979.66,1,0,119827.49379288736,2,1,0,0,1,0,0,0
0,28,33074.51,2,4,142243.54,2,1,0,1,0,0,0,0
1,34,170950.58,4,4,119827.49379288736,2,1,0,0,0,0,1,0
0,69,131804.86,4,1,119827.49379288736,2,1,1,0,0,0,1,0
1,44,1787.85,5,8,95368.14,2,1,1,0,0,0,0,0
1,30,93767.03,6,7,132174.41,2,0,0,0,0,0,0,1
0,37,157862.82,3,10,68598.56,1,1,0,0,0,1,0,0
0,38,130755.34,4,9,121858.98,1,1,0,0,0,0,1,0
0,48,137508.42,5,9,119827.49379288736,1,1,0,0,0,0,0,0
0,45,51143.43,5,6,119827.49379288736,2,1,1,0,0,0,0,0
1,29,86173.92,3,7,127504.57,1,0,0,0,0,1,0,0
0,45,34749.65,1,9,142765.24,2,1,0,0,1,0,0,0
1,29,51705.01,4,4,119827.49379288736,2,0,0,0,0,0,1,0
1,27,160835.3,4,4,118627.16,2,1,1,0,0,0,1,0
1,28,28760.99,1,4,65643.3,1,1,0,0,1,0,0,0
1,35,78436.36,5,7,119827.49379288736,2,1,1,0,0,0,0,0
1,52,173899.42,6,2,87894.26,1,1,0,0,0,0,0,1
0,56,94248.16,3,3,119827.49379288736,3,1,1,0,0,1,0,0
1,28,116471.43,5,4,172646.82,1,1,1,0,0,0,0,0
0,32,52583.79,4,3,124493.03,2,0,1,0,0,0,1,0
1,32,148811.14,4,5,159904.79,1,1,0,0,0,0,1,0
0,42,101905.34,5,5,119827.49379288736,2,0,0,0,0,0,0,0
0,53,69384.71,4,4,88381.21,1,1,0,0,0,0,1,0
1,38,57764.65,3,7,119827.49379288736,2,0,1,0,0,1,0,0
0,47,57553.02,5,1,142802.02,1,1,1,0,0,0,0,0
0,51,22835.13,4,1,119827.49379288736,1,1,1,0,0,0,1,0
1,63,112503.24,3,2,68432.45,2,1,1,0,0,1,0,0
0,38,164804.02,3,7,119827.49379288736,1,1,0,0,0,1,0,0
1,33,371.05,6,3,54503.55,1,1,1,0,0,0,0,1
1,39,114092.52,5,1,82531.11,1,1,0,0,0,0,0,0
0,24,83247.14,3,1,92476.88,1,0,0,0,0,1,0,0
1,27,26907.43,4,4,115084.53,2,0,1,0,0,0,1,0
0,38,93261.69,4,9,153166.17,1,1,1,0,0,0,1,0
0,36,16274.67,3,9,119827.49379288736,2,1,1,0,0,1,0,0
1,37,29995.83,1,1,126817.13,2,1,1,0,1,0,0,0
1,41,79888.78,3,0,119827.49379288736,1,1,1,0,0,1,0,0
0,29,158086.33,2,1,132144.35,1,1,0,1,0,0,0,0
1,38,154844.22,1,1,121405.04,1,1,1,0,1,0,0,0
0,36,178267.07,2,3,79551.12,1,0,1,1,0,0,0,0
1,29,55972.56,1,3,102787.42,1,1,0,0,1,0,0,0
0,64,111402.97,5,3,124043.8,1,1,1,0,0,0,0,0
1,30,176858.5,3,3,115007.08,1,0,0,0,0,1,0,0
0,35,199857.47,2,4,40169.88,2,1,1,1,0,0,0,0
1,29,194310.1,4,5,119827.49379288736,2,1,0,0,0,0,1,0
1,32,88698.83,2,3,119827.49379288736,2,1,1,1,0,0,0,0
1,33,68815.05,1,8,119827.49379288736,2,0,1,0,1,0,0,0
1,44,69244.24,5,1,119827.49379288736,2,0,0,0,0,0,0,0
0,44,134394.78,3,4,119827.49379288736,2,0,0,0,0,1,0,0
1,32,102502.5,1,6,185714.28,1,1,1,0,1,0,0,0
1,36,36275.94,3,4,120037.96,1,1,0,0,0,1,0,0
1,51,20856.31,2,3,119827.49379288736,2,0,1,1,0,0,0,0
1,28,166458.41,6,3,123675.69,1,1,1,0,0,0,0,1
1,44,80828.78,3,1,83325.77,1,0,1,0,0,1,0,0
0,38,57600.66,3,9,102406.76,1,0,1,0,0,1,0,0
1,39,157694.76,1,4,207034.96,2,0,0,0,1,0,0,0
1,26,4410.77,5,6,156551.63,1,0,1,0,0,0,0,0
1,46,77981.54,5,5,130812.91,1,1,1,0,0,0,0,0
1,49,166440.32,5,9,111634.29,2,0,1,0,0,0,0,0
1,34,191395.88,4,9,154495.79,1,1,0,0,0,0,1,0
1,35,28707.69,3,6,127120.07,1,1,0,0,0,1,0,0
1,45,188305.85,1,6,142084.04,4,1,0,0,1,0,0,0
1,34,2498.67,2,7,117715.84,1,1,0,1,0,0,0,0
1,37,112554.68,3,5,119827.49379288736,2,0,1,0,0,1,0,0
0,27,82938.99,2,2,119827.49379288736,1,1,1,1,0,0,0,0
1,37,104152.65,5,9,139592.98,3,1,0,0,0,0,0,0
0,67,93146.11,6,5,113978.97,2,0,1,0,0,0,0,1
1,34,184842.21,6,8,119827.49379288736,2,1,1,0,0,0,0,1
1,26,103563.23,2,7,106397.75,1,0,0,1,0,0,0,0
1,28,52545.24,4,9,119827.49379288736,2,1,1,0,0,0,1,0
0,57,155047.11,3,9,148384.64,1,0,0,0,0,1,0,0
1,35,9658.41,4,4,119827.49379288736,2,1,1,0,0,0,1,0
0,28,38773.74,5,2,119827.49379288736,2,1,1,0,0,0,0,0
1,43,198402.37,2,2,145843.82,1,1,1,1,0,0,0,0
0,36,124354.92,2,2,119912.46,1,1,0,1,0,0,0,0
0,44,34265.08,4,0,119638.21,1,1,1,0,0,0,1,0
1,35,143774.06,1,9,119827.49379288736,2,0,0,0,1,0,0,0
0,25,160523.33,3,0,97738.97,2,1,1,0,0,1,0,0
1,27,176730.02,3,10,134169.62,1,1,1,0,0,1,0,0
1,41,138361.48,6,7,190409.34,2,1,1,0,0,0,0,1
0,45,47349.0,1,7,57327.04,1,0,1,0,1,0,0,0
0,33,74917.64,5,2,83415.04,1,0,1,0,0,0,0,0
1,35,140780.8,1,7,119827.49379288736,2,0,1,0,1,0,0,0
0,35,47114.18,1,3,119349.69,3,1,1,0,1,0,0,0
1,55,114474.98,4,9,99685.06,1,1,0,0,0,0,1,0
0,38,115068.99,5,2,119827.49379288736,2,0,0,0,0,0,0,0
0,32,120115.5,2,8,187487.63,1,1,1,1,0,0,0,0
1,27,164825.04,1,9,75263.16,1,1,1,0,1,0,0,0
0,38,3966.5,2,3,134168.5,3,1,0,1,0,0,0,0
0,52,90877.76,1,4,86891.84,1,1,0,0,1,0,0,0
0,32,16725.53,1,8,119827.49379288736,2,1,0,0,1,0,0,0
1,45,47139.44,1,2,91549.78,1,1,1,0,1,0,0,0
1,39,16770.31,2,9,111336.89,1,1,0,1,0,0,0,0
0,29,74346.11,2,4,119827.49379288736,2,1,1,1,0,0,0,0
0,29,4092.75,2,3,116805.82,1,0,0,1,0,0,0,0
0,67,42964.63,4,3,119827.49379288736,1,0,1,0,0,0,1,0
0,39,94977.3,1,0,119827.49379288736,2,1,0,0,1,0,0,0
0,44,137392.77,3,7,193213.02,2,1,1,0,0,1,0,0
0,40,159718.27,4,5,171325.98,1,1,1,0,0,0,1,0
1,74,134589.58,6,3,106545.53,1,1,1,0,0,0,0,1
1,41,29737.14,3,8,119827.49379288736,2,0,0,0,0,1,0,0
1,25,21215.67,6,6,119827.49379288736,2,1,1,0,0,0,0,1
0,39,145355.11,5,3,119827.49379288736,2,1,1,0,0,0,0,0
0,42,103516.08,6,2,123331.36,1,0,0,0,0,0,0,1
0,37,41516.44,1,6,127103.97,1,1,1,0,1,0,0,0
0,37,7667.48,5,2,119827.49379288736,2,1,1,0,0,0,0,0
1,38,14379.01,4,9,119827.49379288736,2,1,0,0,0,0,1,0
0,25,190011.85,6,7,108664.85,2,1,0,0,0,0,0,1
1,18,167689.56,3,1,132694.73,1,1,0,0,0,1,0,0
0,48,132005.85,1,7,130806.99,2,1,1,0,1,0,0,0
0,50,53130.41,2,6,115335.32,2,1,1,1,0,0,0,0
0,30,126434.61,3,8,92472.1,2,0,1,0,0,1,0,0
1,31,50972.6,3,9,104678.62,1,0,1,0,0,1,0,0
1,50,10772.13,2,2,119827.49379288736,2,0,0,1,0,0,0,0
1,39,40223.74,2,1,60374.98,1,1,0,1,0,0,0,0
1,37,26793.82,6,5,129312.79,1,1,1,0,0,0,0,1
1,27,196111.35,4,4,87637.26,2,0,0,0,0,0,1,0
1,36,35156.54,6,3,119827.49379288736,2,1,0,0,0,0,0,1
0,31,60993.23,2,2,164003.05,2,1,1,1,0,0,0,0
0,36,17696.22,4,5,119827.49379288736,1,1,0,0,0,0,1,0
0,37,54398.56,6,6,170057.62,1,0,1,0,0,0,0,1
0,73,34595.58,3,8,119827.49379288736,1,1,1,0,0,1,0,0
1,30,35113.08,1,0,119827.49379288736,1,1,0,0,1,0,0,0
1,37,9087.81,6,7,102708.77,1,1,0,0,0,0,0,1
1,25,14073.11,4,10,60205.2,2,1,0,0,0,0,1,0
0,38,158553.1,4,3,119827.49379288736,2,1,0,0,0,0,1,0
0,28,38190.78,1,4,130142.79,1,1,0,0,1,0,0,0
0,42,25951.91,6,5,119827.49379288736,2,0,0,0,0,0,0,1
1,32,10604.48,2,9,119827.49379288736,2,1,0,1,0,0,0,0
0,33,116978.19,6,5,119827.49379288736,2,0,0,0,0,0,0,1
1,41,129050.67,3,9,62078.21,2,1,0,0,0,1,0,0
0,30,27914.95,5,0,108883.29,1,1,0,0,0,0,0,0
0,33,112687.57,2,4,123246.7,1,0,0,1,0,0,0,0
1,76,39789.62,6,9,126534.6,1,1,1,0,0,0,0,1
0,37,126726.33,1,7,119827.49379288736,2,1,1,0,1,0,0,0
1,36,149399.7,2,7,89409.95,1,1,1,1,0,0,0,0
0,46,109572.58,1,1,68238.51,2,1,1,0,1,0,0,0
0,35,198256.15,2,7,128369.75,2,1,0,1,0,0,0,0
1,30,134822.05,1,3,165257.2,1,0,0,0,1,0,0,0
1,22,163112.9,3,5,82559.42,2,0,0,0,0,1,0,0
1,26,7063.6,1,1,106648.98,1,0,1,0,1,0,0,0
0,68,159557.28,6,2,183555.24,1,0,0,0,0,0,0,1
1,45,77330.35,3,9,43134.65,1,0,1,0,0,1,0,0
1,36,133141.34,4,1,119827.49379288736,2,0,0,0,0,0,1,0
1,24,180932.46,1,8,143656.55,1,0,1,0,1,0,0,0
1,33,98734.15,4,9,132168.28,1,0,0,0,0,0,1,0
0,30,129826.89,5,4,79871.02,2,1,0,0,0,0,0,0
0,31,199255.32,4,1,99557.94,1,1,0,0,0,0,1,0
0,33,4700.66,3,2,119827.49379288736,2,1,1,0,0,1,0,0
0,32,1795.93,2,6,131938.92,2,1,1,1,0,0,0,0
1,61,147554.26,3,7,155973.13,1,0,1,0,0,1,0,0
1,40,117507.11,5,8,104291.41,2,1,1,0,0,0,0,0
0,35,98618.79,4,6,119827.49379288736,2,1,0,0,0,0,1,0
1,36,16149.13,1,10,109632.85,1,1,1,0,1,0,0,0
0,46,156787.34,6,6,12459.19,1,0,0,0,0,0,0,1
0,23,134077.71,5,8,85600.08,1,0,0,0,0,0,0,0
0,19,22101.86,1,1,119827.49379288736,2,0,1,0,1,0,0,0
0,38,179883.04,2,7,97257.41,2,0,1,1,0,0,0,0
1,24,170142.09,2,3,137492.35,2,0,1,1,0,0,0,0
1,31,140262.96,1,7,143966.3,2,1,1,0,1,0,0,0
1,44,128046.98,6,5,119827.49379288736,1,1,0,0,0,0,0,1
0,41,133086.45,6,10,119827.49379288736,1,1,0,0,0,0,0,1
0,41,138700.75,2,6,119827.49379288736,3,1,1,1,0,0,0,0
1,69,105898.69,2,2,187013.13,2,0,1,1,0,0,0,0
0,40,156048.64,3,7,118991.79,1,1,1,0,0,1,0,0
0,36,196731.08,1,9,81231.85,2,1,0,0,1,0,0,0
1,45,165990.44,3,7,109200.74,2,0,1,0,0,1,0,0
1,35,24472.23,6,9,112392.45,2,1,0,0,0,0,0,1
0,36,74042.0,1,3,117700.86,1,0,0,0,1,0,0,0
1,26,185808.7,2,6,119827.49379288736,2,1,1,1,0,0,0,0
1,29,24865.54,6,1,119827.49379288736,1,0,1,0,0,0,0,1
0,29,43106.17,1,4,105599.67,1,1,1,0,1,0,0,0
1,48,137959.0,3,10,71083.98,1,1,0,0,0,1,0,0
0,39,50072.94,6,9,138341.51,1,1,0,0,0,0,0,1
1,19,40368.65,6,5,127649.64,1,1,1,0,0,0,0,1
1,34,174248.52,4,9,126436.29,1,1,0,0,0,0,1,0
0,40,198798.44,3,0,81954.6,1,1,1,0,0,1,0,0
0,35,65765.22,6,2,119827.49379288736,2,1,1,0,0,0,0,1
0,46,168369.37,4,10,119827.49379288736,2,0,1,0,0,0,1,0
1,38,81054.0,6,3,250898.09,3,0,1,0,0,0,0,1
1,28,10666.05,4,7,119827.49379288736,1,1,1,0,0,0,1,0
0,40,52894.01,1,2,75470.23,1,1,1,0,1,0,0,0
0,34,163783.0,2,9,91025.58,2,0,1,1,0,0,0,0
1,32,80410.68,4,8,119827.49379288736,1,1,1,0,0,0,1,0
0,37,131521.72,4,0,119827.49379288736,1,0,1,0,0,0,1,0
1,46,33450.11,3,4,137367.94,1,1,1,0,0,1,0,0
1,35,106116.84,5,6,98585.94,2,0,1,0,0,0,0,0
1,49,41623.59,1,10,119827.49379288736,2,0,0,0,1,0,0,0
1,70,36483.52,3,8,70416.75,1,1,1,0,0,1,0,0
0,41,3440.47,2,5,119827.49379288736,3,1,0,1,0,0,0,0
0,26,54869.54,3,2,119827.49379288736,2,1,1,0,0,1,0,0
0,41,187929.43,4,9,181461.48,3,1,1,0,0,0,1,0
1,38,193878.51,1,7,128578.52,1,1,1,0,1,0,0,0
1,40,78387.32,4,2,119827.49379288736,1,1,0,0,0,0,1,0
1,36,55902.93,1,10,119827.49379288736,2,1,0,0,1,0,0,0
0,26,19116.97,1,1,119827.49379288736,2,1,1,0,1,0,0,0
0,35,119814.25,1,7,164769.02,3,1,0,0,1,0,0,0
1,42,9452.88,2,3,118199.97,2,1,0,1,0,0,0,0
0,22,106327.85,6,10,111543.26,2,0,0,0,0,0,0,1
0,36,8282.22,3,3,119827.49379288736,2,1,1,0,0,1,0,0
1,34,198637.34,4,10,119827.49379288736,2,1,1,0,0,0,1,0
0,40,69080.46,5,8,119827.49379288736,2,0,1,0,0,0,0,0
1,30,5978.2,3,2,141040.01,1,1,1,0,0,1,0,0
0,56,140991.23,1,6,157559.59,2,1,0,0,1,0,0,0
0,57,181258.76,5,8,122950.31,1,1,1,0,0,0,0,0
0,48,132870.15,4,7,119827.49379288736,2,1,1,0,0,0,1,0
1,35,39519.53,2,4,141359.37,2,1,0,1,0,0,0,0
0,50,154344.0,1,10,92895.56,1,1,0,0,1,0,0,0
0,44,57164.19,2,5,140406.68,2,0,1,1,0,0,0,0
1,32,56176.31,6,0,109528.16,2,1,1,0,0,0,0,1
0,44,27341.63,2,3,109528.28,1,1,0,1,0,0,0,0
0,38,187616.16,2,5,119827.49379288736,1,1,1,1,0,0,0,0
1,38,89289.54,1,2,129728.6,1,1,0,0,1,0,0,0
1,22,9684.52,3,2,119827.49379288736,2,1,1,0,0,1,0,0
1,41,125806.3,6,1,176958.46,2,0,1,0,0,0,0,1
1,29,124749.08,6,3,113146.98,2,0,1,0,0,0,0,1
0,33,69767.14,5,10,83555.58,1,0,0,0,0,0,0,0
1,41,190294.12,6,9,119827.49379288736,2,0,1,0,0,0,0,1
0,64,32275.09,4,7,142028.36,1,1,0,0,0,0,1,0
0,46,165122.55,2,2,163764.84,1,1,1,1,0,0,0,0
1,38,66256.27,2,5,119827.49379288736,2,1,0,1,0,0,0,0
1,19,175969.19,1,9,128514.84,1,0,0,0,1,0,0,0
1,30,115186.97,4,4,66190.33,1,1,1,0,0,0,1,0
1,47,21312.16,4,1,119827.49379288736,1,1,0,0,0,0,1,0
1,31,197077.36,6,8,149085.9,2,1,1,0,0,0,0,1
1,30,50485.7,3,8,124857.69,2,0,0,0,0,1,0,0
1,57,15304.08,5,6,119827.49379288736,2,1,1,0,0,0,0,0
1,55,184125.1,6,4,129646.91,1,1,1,0,0,0,0,1
0,36,82336.73,6,2,164557.95,1,0,1,0,0,0,0,1
0,43,193650.16,5,1,103960.38,1,1,1,0,0,0,0,0
0,28,184317.74,1,7,146445.24,2,1,0,0,1,0,0,0
1,43,158646.46,5,3,144164.29,1,1,1,0,0,0,0,0
1,62,11199.04,6,3,119827.49379288736,1,1,1,0,0,0,0,1
1,40,146056.29,3,3,148556.74,1,0,1,0,0,1,0,0
1,35,22499.29,3,8,119827.49379288736,1,1,1,0,0,1,0,0
1,32,170770.44,1,3,119827.49379288736,2,1,1,0,1,0,0,0
0,43,16301.91,5,6,119827.49379288736,2,1,1,0,0,0,0,0
0,52,31726.76,4,0,119827.49379288736,1,1,0,0,0,0,1,0
1,44,109153.04,3,8,78128.13,2,0,1,0,0,1,0,0
0,45,177695.67,4,2,119827.49379288736,2,0,1,0,0,0,1,0
1,33,101694.67,1,9,75242.28,1,0,1,0,1,0,0,0
1,49,116893.87,3,9,106160.37,1,0,0,0,0,1,0,0
1,37,83093.25,2,5,119827.49379288736,2,1,0,1,0,0,0,0
1,33,103006.27,3,8,100267.03,1,1,0,0,0,1,0,0
0,42,17439.66,1,4,119827.49379288736,2,1,0,0,1,0,0,0
0,27,84136.12,4,10,171283.91,1,1,1,0,0,0,1,0
0,37,7455.2,5,1,119827.49379288736,2,0,0,0,0,0,0,0
1,31,20346.69,5,5,119827.49379288736,2,1,1,0,0,0,0,0
0,46,157333.69,4,6,119827.49379288736,1,1,0,0,0,0,1,0
1,50,100720.02,1,10,118098.62,1,1,1,0,1,0,0,0
0,35,69079.85,1,4,174902.26,1,1,0,0,1,0,0,0
1,19,3453.4,6,9,119827.49379288736,2,1,0,0,0,0,0,1
0,27,116757.0,1,8,102000.17,1,1,1,0,1,0,0,0
1,43,137565.87,2,6,127146.68,1,0,0,1,0,0,0,0
1,45,84300.4,3,3,108924.33,2,1,0,0,0,1,0,0
1,49,523.0,6,4,180614.04,1,0,0,0,0,0,0,1
0,40,154189.08,3,10,119827.49379288736,2,1,0,0,0,1,0,0
0,30,74169.13,4,9,132351.29,2,1,1,0,0,0,1,0
